"Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat","bas_val","ext_xmin","ext_xmax","ext_ymin","ext_ymax","HRT_sec","T_AIR","HRT","Wind","basin_id"
168593,NA,"Hungary","Europe","SWBD",1,0,1.46,6.78,1.58,1.52,0,3,1,0.928,19,109,0.45,237.8,21.953414,47.987795,1,21.9450661892361,21.9652724880641,47.9709722222227,47.9881022135421,246240000,8.49578380584717,246240000,3.25330400466919,"danube"
168602,NA,"Austria","Europe","SWBD",1,0,4.24,12.99,1.78,28.56,0,3,6.7,1.411,234.3,501,2.82,61.5,13.081783,47.972652,1,13.0699074978301,13.1044135199656,47.9423611111116,47.981408148872,3036528000,5.57431936264038,3036528000,3.63913702964783,"danube"
168613,NA,"Romania","Europe","SWBD",2,3807,6.38,15.3,1.71,55.8,55.8,2,8.7,17.343,37.2,290,1.82,1687.6,26.14754,47.935349,1,26.0775077989364,26.1495644802517,47.9265277777778,47.9599921332466,482112000,7.28820753097534,482112000,3.43608164787292,"danube"
168619,NA,"Germany","Europe","SWBD",1,0,8.42,24.74,2.41,76.08,0,3,9,3.082,285.7,440,3.14,125.4,12.804967,47.922917,1,12.7334960937504,12.8073668077259,47.9198611111117,47.9881188964848,3702672000,5.57431936264038,3702672000,3.63913702964783,"danube"
168620,NA,"Hungary","Europe","SWBD",1,0,1.41,5.62,1.33,2.6,0,3,1.8,0.086,350.5,93,0.9,26.1,21.105208,47.917714,1,21.0856815592446,21.1089408365883,47.9029166666673,47.9191639539936,4542480000,9.56463623046875,4542480000,3.78622055053711,"danube"
168621,NA,"Romania","Europe","SWBD",1,0,2.28,6.99,1.31,13.16,0,3,5.8,5.317,28.6,75,2.93,760.3,26.982292,47.916006,1,26.9634286838106,26.9861008029513,47.9118055555556,47.9339873589411,370656000,7.73811292648315,370656000,3.95316505432129,"danube"
168627,NA,"Austria","Europe","SWBD",1,0,5.29,14.46,1.77,53.86,0,3,10.2,2.46,253.4,503,4.25,103.4,13.144032,47.905546,1,13.142230088976,13.2096199544275,47.899305555556,47.9294829644102,3284064000,5.57431936264038,3284064000,3.63913702964783,"danube"
168631,NA,"Romania","Europe","SWBD",2,3808,3.44,9.51,1.45,29,29,2,8.4,4.362,76.9,140,5.55,374.6,23.277455,47.897758,1,23.2741208224826,23.3197143554686,47.8870833333339,47.9020384385855,996624000,8.49578380584717,996624000,3.25330400466919,"danube"
168633,NA,"Austria","Europe","SWBD",1,0,2.99,11.14,1.82,16.07,0,3,5.4,0.71,261.9,551,2.44,29.1,13.313088,47.893383,1,13.2981605360246,13.3149896918406,47.8901388888893,47.932026367188,3394224000,5.57431936264038,3394224000,3.63913702964783,"danube"
168634,NA,"Hungary","Europe","SWBD",1,0,1.01,4.68,1.32,6.48,0,3,6.4,0.314,239,158,4.45,96,20.317588,47.890778,1,20.3030617947046,20.3208280436195,47.8895833333338,47.9017099338112,3097440000,9.56463623046875,3097440000,3.78622055053711,"danube"
168646,NA,"Germany","Europe","SWBD",1,0,6.16,14.02,1.59,71.48,0,3,11.6,2.166,382,468,4.71,72.1,12.214628,47.856197,1,12.2113751898873,12.2672195095489,47.8529166666672,47.8930255805126,4950720000,5.57431936264038,4950720000,3.63913702964783,"danube"
168651,NA,"Hungary","Europe","SWBD",1,0,1.1,4.37,1.18,3.44,0,3,3.1,0.485,82,133,1.83,143.7,20.547852,47.848156,1,20.5388737996418,20.5536481051972,47.8448611111116,47.8588178168408,1062720000,9.56463623046875,1062720000,3.78622055053711,"danube"
168664,NA,"Austria","Europe","SWBD",1,0,2.25,9.71,1.83,31.18,0,3,13.9,0.661,546,663,8.27,25.1,13.252206,47.812655,1,13.2512646484378,13.2995429144968,47.7929166666671,47.8132607693148,7076160000,5.57431936264038,7076160000,3.63913702964783,"danube"
168667,NA,"Hungary","Europe","SWBD",2,3810,1.5,5.24,1.21,8.3,8.3,2,5.5,0.045,2134.8,164,2.22,13.7,20.079758,47.810417,1,20.0604526943629,20.0815329911972,47.8076388888894,47.8234065755213,27667008000,9.56463623046875,27667008000,3.78622055053711,"danube"
168676,NA,"Germany","Europe","SWBD",1,0,1.65,13.42,2.94,20.85,0,3,12.6,49.772,4.8,700,8.24,1883.2,10.897858,47.797734,1,10.8580633544924,10.905547756619,47.7687500000005,47.7994365776915,62208000,5.30389070510864,62208000,3.56285953521729,"danube"
168677,NA,"Germany","Europe","SWBD",1,0,1.16,7.51,1.97,5.33,0,3,4.6,0.852,72.4,588,2.84,38.5,11.297247,47.796163,1,11.2945115831166,11.3091482204862,47.7790277777782,47.7966563585074,938304000,5.57431936264038,938304000,3.63913702964783,"danube"
168687,NA,"Romania","Europe","SWBD",2,3812,2.26,7.24,1.36,25,25,2,11.1,20.613,14,264,0.44,2127.7,26.367172,47.781683,1,26.34167453342,26.3678431532116,47.7784722222223,47.794436577691,181440000,7.73811292648315,181440000,3.95316505432129,"danube"
168696,NA,"Austria","Europe","SWBD",1,0,1.72,6.89,1.48,2.07,0,3,1.2,0.321,74.5,112,0.51,95.9,16.880208,47.757575,1,16.8525052897141,16.8858444552957,47.7563941786025,47.7674947102865,965520000,8.80764102935791,965520000,4.32688760757446,"danube"
168700,NA,"Germany","Europe","SWBD",1,0,8.48,19.62,1.9,116.27,0,3,13.7,5.616,239.6,725,5.12,211.4,11.7354,47.746456,1,11.7184412977433,11.7711475965713,47.6926388888894,47.747494710287,3105216000,5.57431936264038,3105216000,3.63913702964783,"danube"
168707,NA,"Germany","Europe","SWBD",1,0,2.07,7.5,1.47,25.31,0,3,12.2,0.53,552.8,776,7.33,19.4,11.85625,47.729909,1,11.8527052137588,11.8707623969186,47.7101388888893,47.7338835991758,7164288000,5.57431936264038,7164288000,3.63913702964783,"danube"
168713,NA,"Germany","Europe","SWBD",1,0,1.24,6.3,1.6,5.44,0,3,4.4,47.99,1.3,719,2.63,1810.3,10.823535,47.714072,1,10.7997819688587,10.8307289632164,47.702916666667,47.7163595920145,16848000,5.30389070510864,16848000,3.56285953521729,"danube"
168725,NA,"Germany","Europe","SWBD",1,0,7.13,24.3,2.57,68.9,0,3,9.7,1.801,442.8,647,3.6,80.9,11.161047,47.702055,1,11.1316084798179,11.1872195095488,47.6779166666672,47.7105528428824,5738688000,5.30389070510864,5738688000,3.56285953521729,"danube"
168727,NA,"Hungary","Europe","SWBD",1,0,2.19,14.25,2.72,5.38,0,3,2.5,1.534,40.6,109,1.08,527.6,18.279816,47.700714,1,18.2732972547751,18.2964355468758,47.6787500000002,47.7016612413195,526176000,8.80764102935791,526176000,4.32688760757446,"danube"
168728,NA,"Romania","Europe","SWBD",2,3813,1.13,4.97,1.32,22.8,22.8,2,20.1,0.183,1442,305,3.08,24.4,26.231305,47.69837,1,26.2258436414929,26.2386008029512,47.6966582573786,47.7119197591147,18688320000,7.28820753097534,18688320000,3.43608164787292,"danube"
168757,NA,"Germany","Europe","SWBD",1,0,5.66,13.44,1.59,80.26,0,3,14.2,0.9,1032.2,597,6.14,38.3,11.352032,47.660364,1,11.3129839409723,11.3623282877606,47.6337500000006,47.6630501302088,13377312000,5.57431936264038,13377312000,3.63913702964783,"danube"
168765,NA,"Hungary","Europe","SWBD",1,0,1.91,5.95,1.22,8.53,0,3,4.5,1.335,74,127,2.3,459,18.322865,47.647578,1,18.3193741861986,18.3391837565112,47.6305501302085,47.6496204969619,959040000,8.80764102935791,959040000,4.32688760757446,"danube"
168770,NA,"Hungary","Europe","SWBD",1,0,2.89,7.35,1.22,2.26,0,3,0.8,0.109,239.9,84,0.25,38,21.094807,47.645198,1,21.0825077989364,21.1105477566188,47.6398611111116,47.6606334092886,3109104000,9.56463623046875,3109104000,3.78622055053711,"danube"
168773,NA,"Germany","Europe","SWBD",1,0,1.09,6.87,1.85,6.77,0,3,6.2,0.618,126.8,702,4.11,23.7,10.282549,47.642079,1,10.2504840766061,10.2833542887372,47.6293055555561,47.6427699110247,1643328000,5.30389070510864,1643328000,3.56285953521729,"danube"
168774,NA,"Romania","Europe","SWBD",1,0,4.85,17.56,2.25,51.76,0,3,10.7,4.228,141.7,72,4.64,604.8,26.922917,47.642179,1,26.8475052897135,26.9361058213976,47.6356944444444,47.6741612413194,1836432000,7.73811292648315,1836432000,3.95316505432129,"danube"
168777,NA,"Austria","Europe","SWBD",1,0,1.83,6.22,1.3,33.79,0,3,18.4,1.619,241.5,708,12.45,47.7,13.769725,47.636605,1,13.7686165364586,13.800226508247,47.6351388888893,47.648422037761,3129840000,6.98797655105591,3129840000,4.16627597808838,"danube"
168780,NA,"Hungary","Europe","SWBD",1,0,1.19,4.66,1.21,0.59,0,3,0.5,0.114,60.2,84,0.11,39.9,21.103,47.632861,1,21.0850103081596,21.1039995659721,47.6323611111116,47.6466563585075,780192000,9.56463623046875,780192000,3.78622055053711,"danube"
168790,NA,"Hungary","Europe","SWBD",1,0,1.04,4.45,1.23,0.52,0,3,0.5,0.164,36.7,84,0.17,57.6,21.100122,47.624832,1,21.0821067979599,21.1024922010632,47.624305555556,47.634545898438,475632000,9.56463623046875,475632000,3.78622055053711,"danube"
168794,NA,"Hungary","Europe","SWBD",1,0,1.04,4.35,1.2,0.53,0,3,0.5,0.162,37.7,84,0.22,57.1,21.096916,47.622579,1,21.0784935845267,21.0984975179035,47.6168055555561,47.6266563585074,488592000,9.56463623046875,488592000,3.78622055053711,"danube"
168795,NA,"Austria","Europe","SWBD",1,0,3.37,13.24,2.03,58.54,0,3,17.4,3.481,194.6,699,9.35,108.7,13.831251,47.622038,1,13.8291693793407,13.9022195095491,47.6206944444451,47.6402080620664,2522016000,6.98797655105591,2522016000,4.16627597808838,"danube"
168798,NA,"Germany","Europe","SWBD",2,3289,1.11,6.89,1.85,16,16,2,14.4,2.052,90.2,873,3,80.7,10.45891,47.619881,1,10.4390137396919,10.4597118801542,47.6084722222227,47.625867241754,1168992000,5.30389070510864,1168992000,3.56285953521729,"danube"
168807,NA,"Moldova","Europe","SWBD",1,0,1.29,9.27,2.3,6.47,0,3,5,1.974,37.9,58,3.04,322.1,27.431513,47.61483,1,27.4229801432292,27.4519601779513,47.6097276475695,47.6286713324653,491184000,7.73811292648315,491184000,3.95316505432129,"danube"
168809,NA,"Austria","Europe","SWBD",1,0,7.8,21.17,2.14,263.22,0,3,33.7,18.706,162.9,503,15.25,588,13.635417,47.610108,1,13.6330959743927,13.6779649522573,47.546805555556,47.6116400824659,2111184000,5.57431936264038,2111184000,3.63913702964783,"danube"
168816,NA,"Germany","Europe","SWBD",1,0,1.84,6.46,1.34,9.55,0,3,5.2,0.882,125.4,781,2.79,37.5,10.680868,47.599125,1,10.6602855767146,10.6825699191625,47.5915277777784,47.6083254665803,1625184000,5.30389070510864,1625184000,3.56285953521729,"danube"
168819,NA,"Germany","Europe","SWBD",1,0,2.1,6.49,1.26,11.09,0,3,5.3,0.528,243,784,2.71,23,10.76866,47.593949,1,10.7633361138239,10.7886246744794,47.5915277777784,47.6097949218755,3149280000,5.30389070510864,3149280000,3.56285953521729,"danube"
168821,NA,"Germany","Europe","SWBD",1,0,4.85,18.68,2.39,217.63,0,3,44.9,3.524,714.8,604,25.27,132.2,12.988476,47.587798,1,12.9616818576392,12.9961056857642,47.5201388888893,47.5885161675352,9263808000,5.57431936264038,9263808000,3.63913702964783,"danube"
168824,NA,"Germany","Europe","SWBD",2,3290,1.71,11.38,2.46,104,104,2,60.9,28.612,42.1,748,15.31,1133.3,11.551042,47.584637,1,11.5366719563804,11.5802724880644,47.5609722222227,47.5860207790803,545616000,5.57431936264038,545616000,3.63913702964783,"danube"
168827,NA,"Germany","Europe","SWBD",1,0,1.51,6.66,1.53,30.53,0,3,20.2,19.253,18.4,747,14.81,778.8,11.534359,47.574341,1,11.5038967556427,11.537214355469,47.5606944444449,47.5772143554693,238464000,5.57431936264038,238464000,3.63913702964783,"danube"
168828,NA,"Hungary","Europe","SWBD",1,0,1.91,8.64,1.76,1.23,0,3,0.6,0.167,85.3,84,0.23,60.5,21.011436,47.574086,1,21.0038916693791,21.0277749972871,47.5712500000005,47.5880528428824,1105488000,9.56463623046875,1105488000,3.78622055053711,"danube"
168830,NA,"Germany","Europe","SWBD",1,0,2.15,7.61,1.46,27.86,0,3,12.9,1.584,203.6,721,7.74,57.4,10.18955,47.572988,1,10.1513967047798,10.1937983025446,47.5668055555561,47.5782609049484,2638656000,5.30389070510864,2638656000,3.56285953521729,"danube"
168845,NA,"Hungary","Europe","SWBD",1,0,2.88,13.52,2.25,1.81,0,3,0.6,0.257,81.5,84,0.2,93.8,21.005208,47.540097,1,20.995563354492,21.033714667426,47.5384722222227,47.5586032443581,1056240000,9.56463623046875,1056240000,3.78622055053711,"danube"
168852,NA,"Romania","Europe","SWBD",1,0,1.77,8.33,1.77,10.1,0,3,5.7,1.409,82.9,276,3.16,183.5,26.246168,47.528273,1,26.2291795518661,26.2478416612411,47.5270833333334,47.5492789713542,1074384000,7.28820753097534,1074384000,3.43608164787292,"danube"
168862,NA,"Hungary","Europe","SWBD",1,0,1.48,8.33,1.93,4.15,0,3,2.8,0.338,142,167,1.45,112.9,18.284419,47.504547,1,18.2696324327266,18.2858167860252,47.4818055555557,47.5069642469619,1840320000,8.80764102935791,1840320000,4.32688760757446,"danube"
168867,NA,"Austria","Europe","SWBD",1,0,6.53,19.96,2.2,237.76,0,3,36.4,2.483,1108.3,923,17.77,93.2,11.70907,47.497364,1,11.7016053602433,11.7366613769533,47.4262500000005,47.4997167968754,14363568000,5.57431936264038,14363568000,3.63913702964783,"danube"
168879,NA,"Romania","Europe","SWBD",1,0,1.03,5.36,1.49,4.78,0,3,4.7,1.917,28.8,262,3,254.8,26.289578,47.485417,1,26.2729600694444,26.2916563585067,47.48125,47.4994341362848,373248000,7.73811292648315,373248000,3.95316505432129,"danube"
168880,NA,"Moldova","Europe","SWBD",1,0,1.02,7.85,2.2,5.28,0,3,5.2,0.887,68.8,64,3.43,148.5,27.758469,47.482163,1,27.7549924045138,27.7823177083332,47.4809722222223,47.5033610026042,891648000,7.73811292648315,891648000,3.95316505432129,"danube"
168882,NA,"Austria","Europe","SWBD",1,0,2.42,13.02,2.36,59.85,0,3,24.7,2.636,262.8,972,15.91,112.5,10.786943,47.472779,1,10.7859147135418,10.8511083306208,47.4619471571185,47.4865606011289,3405888000,5.30389070510864,3405888000,3.56285953521729,"danube"
168890,NA,"Romania","Europe","SWBD",1,0,1.5,8.67,1.99,9.59,0,3,6.4,2.154,51.5,259,3.81,289.7,26.333485,47.46165,1,26.2924274359806,26.3336973741318,47.4597119140626,47.482767469618,667440000,7.73811292648315,667440000,3.95316505432129,"danube"
168892,NA,"Austria","Europe","SWBD",1,0,1.12,5.63,1.5,17.57,0,3,15.7,1.608,126.5,972,12.22,68.3,10.788001,47.459931,1,10.7613966878257,10.7899922010634,47.4529166666671,47.4611032443581,1639440000,5.30389070510864,1639440000,3.56285953521729,"danube"
168893,NA,"Germany","Europe","SWBD",1,0,1.54,6.01,1.37,29.98,0,3,19.5,0.375,925.2,973,14.12,16,10.98834,47.459124,1,10.9577855767146,10.989255303277,47.4520833333338,47.462492133247,11990592000,5.30389070510864,11990592000,3.56285953521729,"danube"
168904,NA,"Hungary","Europe","SWBD",1,0,1.9,10.12,2.07,1.25,0,3,0.7,5.513,2.6,86,0.24,1824.3,21.34097,47.433156,1,21.3300078667534,21.3567930772568,47.4323611111116,47.4508718532991,33696000,8.49578380584717,33696000,3.25330400466919,"danube"
168909,NA,"Romania","Europe","SWBD",2,3816,3.39,10.15,1.56,41.1,41.1,2,12.1,4.808,98.9,47,3.61,688.7,27.289956,47.41592,1,27.2530376519096,27.2945684136284,47.4131944444445,47.4394417317707,1281744000,7.73811292648315,1281744000,3.95316505432129,"danube"
168922,NA,"Romania","Europe","SWBD",1,0,1.19,4.55,1.18,0.81,0,3,0.7,21.776,0.4,40,0.29,3057.1,27.346735,47.385266,1,27.3305609809027,27.3494390190972,47.3745833333333,47.3894390190972,5184000,7.73811292648315,5184000,3.95316505432129,"danube"
168925,NA,"Hungary","Europe","SWBD",1,0,1.82,5.79,1.21,1.43,0,3,0.8,0.081,203.7,81,0.3,30.8,20.342581,47.384169,1,20.322134975857,20.3438660346134,47.3709722222226,47.3855501302089,2639952000,9.56463623046875,2639952000,3.78622055053711,"danube"
168942,NA,"Romania","Europe","SWBD",1,0,1.61,6.75,1.5,0.81,0,3,0.5,22.24,0.4,39,0.17,3101,27.401622,47.347761,1,27.382361111111,27.4044341362846,47.3419547526042,47.3605452473959,5184000,7.73811292648315,5184000,3.95316505432129,"danube"
168949,NA,"Hungary","Europe","SWBD",1,0,1.04,5.72,1.58,0.82,0,3,0.8,0.171,55.4,83,0.37,70.5,21.221217,47.341308,1,21.2158360460067,21.2366296386717,47.3406944444449,47.3527530924483,717984000,9.56463623046875,717984000,3.78622055053711,"danube"
168961,NA,"Romania","Europe","SWBD",1,0,1.68,7.35,1.6,1.29,0,3,0.8,25.645,0.6,37,0.3,3525.5,27.547483,47.322926,1,27.5188256835937,27.5497195095485,47.3195833333333,47.3291639539931,7776000,7.73811292648315,7776000,3.95316505432129,"danube"
168969,NA,"Hungary","Europe","SWBD",1,0,1.02,4.55,1.27,0.55,0,3,0.5,0.058,109.3,83,0.24,24.4,20.559593,47.31791,1,20.5483026123044,20.5619605170355,47.3136165364588,47.3294390190977,1416528000,9.56463623046875,1416528000,3.78622055053711,"danube"
168975,NA,"Romania","Europe","SWBD",1,0,1.11,7.25,1.94,8.06,0,3,7.3,0.818,114,73,4.96,119.7,27.123942,47.307505,1,27.10667453342,27.1268442111545,47.3065277777779,47.3316587999132,1477440000,7.73811292648315,1477440000,3.95316505432129,"danube"
168979,NA,"Hungary","Europe","SWBD",1,0,1.99,9.98,2,5.86,0,3,3,0.701,96.8,123,1.39,245.1,18.463542,47.302832,1,18.4406700303828,18.4687500000007,47.3004166666668,47.3327699110244,1254528000,8.80764102935791,1254528000,4.32688760757446,"danube"
168984,NA,"Romania","Europe","SWBD",1,0,2.21,7.64,1.45,10.33,0,3,4.7,2.256,53,79,2.31,346.4,27.089695,47.29651,1,27.0611138237845,27.0978959147135,47.2859722222224,47.2989029947916,686880000,7.73811292648315,686880000,3.95316505432129,"danube"
168997,NA,"Hungary","Europe","SWBD",2,3817,1.28,4.86,1.21,14.3,14.3,2,11.1,0.841,196.8,144,3.43,261.1,18.252149,47.281584,1,18.2347276475703,18.2560449218757,47.2795833333334,47.2928363715279,2550528000,8.80764102935791,2550528000,4.32688760757446,"danube"
169009,NA,"Hungary","Europe","SWBD",1,0,2.85,10.6,1.77,14.95,0,3,5.2,1.005,172.1,117,2.41,356.8,18.489086,47.252937,1,18.4730409071188,18.4950084092889,47.2493055555557,47.2891612413196,2230416000,8.80764102935791,2230416000,4.32688760757446,"danube"
169039,NA,"Romania","Europe","SWBD",2,3819,2.25,9.83,1.85,33,33,2,14.7,3.493,109.3,59,4.66,523.9,27.250698,47.205425,1,27.20337375217,27.2549921332464,47.2001388888888,47.2166587999132,1416528000,7.73811292648315,1416528000,3.95316505432129,"danube"
169041,NA,"Hungary","Europe","SWBD",1,0,2.38,16.14,2.95,3.21,0,3,1.3,0.103,360.7,90,0.52,44.2,19.10625,47.202435,1,19.0642824978307,19.1098771158863,47.1965277777779,47.2158279079862,4674672000,9.56463623046875,4674672000,3.78622055053711,"danube"
169050,NA,"Romania","Europe","SWBD",2,3820,3.19,10.48,1.66,50.2,50.2,2,15.8,2.315,251,235,1.5,325.5,22.91875,47.188524,1,22.8969940863715,22.9340096028646,47.1687500000004,47.1930452473963,3252960000,8.49578380584717,3252960000,3.25330400466919,"danube"
169054,NA,"Hungary","Europe","SWBD",1,0,1.14,4.78,1.26,1.16,0,3,1,2.854,4.7,98,0.48,851.1,18.305013,47.174172,1,18.2871923828133,18.3061686197925,47.1709722222224,47.184156358507,60912000,8.80764102935791,60912000,4.32688760757446,"danube"
169061,NA,"Romania","Europe","GRanD",2,3821,3.15,11.08,1.76,90,90,2,28.6,1.207,863,783,10.99,114.1,24.877308,47.164108,1,24.8754496563253,24.9373700301574,47.1625897140711,47.1775191322675,11184480000,7.28820753097534,11184480000,3.43608164787292,"danube"
169106,NA,"Romania","Europe","SWBD",1,0,1.04,8.58,2.37,6,0,3,5.7,0.58,119.7,62,3.83,90.8,27.55625,47.084129,1,27.520569390191,27.5586230468749,47.0745833333334,47.0902924262154,1551312000,7.73811292648315,1551312000,3.95316505432129,"danube"
169108,NA,"Austria","Europe","SWBD",2,3305,1.23,8.53,2.17,205,205,2,166.1,1.075,2207.1,1846,18.86,44.2,13.334375,47.082072,1,13.3032785373268,13.3430680338545,47.070694444445,47.0863810221359,28604016000,5.57431936264038,28604016000,3.63913702964783,"danube"
169110,NA,"Romania","Europe","SWBD",2,3822,5.24,14.3,1.76,52.9,52.9,2,10.1,24.052,25.5,190,1.27,1851.5,22.20796,47.077299,1,22.2068401421441,22.2880501302084,47.0573611111115,47.0811056857642,330480000,8.49578380584717,330480000,3.25330400466919,"danube"
169114,NA,"Hungary","Europe","SWBD",1,0,1.78,10.31,2.18,2.65,0,3,1.5,0.102,301,80,0.64,45,20.289669,47.064674,1,20.2772300211587,20.2974259779187,47.0604166666671,47.0974921332469,3900960000,9.56463623046875,3900960000,3.78622055053711,"danube"
169119,NA,"Romania","Europe","SWBD",2,3823,4.64,12.28,1.61,65.4,65.4,2,14.1,23.619,32,211,1.14,1765.7,22.303883,47.059164,1,22.3033360460069,22.3705636935763,47.0490277777782,47.0629527452261,414720000,8.49578380584717,414720000,3.25330400466919,"danube"
169131,NA,"Austria","Europe","SWBD",2,3306,1.13,6.53,1.73,129,129,2,114.4,1.209,1235,1731,18.44,58.3,11.704622,47.037748,1,11.6994665527346,11.720568169488,47.0156944444449,47.0383216688373,16005600000,5.57431936264038,16005600000,3.63913702964783,"danube"
169169,NA,"Austria","Europe","SWBD",1,0,1.07,7.8,2.13,2.57,0,3,2.4,0.223,133.4,329,1.35,18.1,15.424424,46.978556,1,15.4175103420687,15.4344341023768,46.9779166666668,46.9951375325522,1728864000,6.98797655105591,1728864000,4.16627597808838,"danube"
169192,NA,"Romania","Europe","SWBD",2,3825,2.51,10.06,1.79,25,25,2,10,1.179,245.4,155,2.91,193.7,27.340213,46.939993,1,27.3238943142361,27.3502723524305,46.9376388888889,46.9677354600695,3180384000,7.73811292648315,3180384000,3.95316505432129,"danube"
169198,NA,"Romania","Europe","SWBD",2,3826,1.63,7.2,1.59,10,10,2,6.1,56.836,2,317,6.17,5330.1,26.341824,46.932109,1,26.3088967556422,26.3419859483506,46.9291745334201,46.9394121636284,25920000,7.73811292648315,25920000,3.95316505432129,"danube"
169202,NA,"Hungary","Europe","SWBD",1,0,8.02,19.18,1.91,10.13,0,3,1.3,1.987,59,86,0.31,576.7,21.532989,46.929446,1,21.5316719563801,21.5836058213976,46.9081944444449,46.9394390190977,764640000,8.49578380584717,764640000,3.25330400466919,"danube"
